Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-08-05,H (Mar 2027),22.1000,22.2000,22.0000,22.1000,22.10,-0.125,33,0,1126
2026-08-06,H (Mar 2027),22.0500,22.1500,22.0000,22.1500,22.125,0.025,35,0,1137
2026-08-07,H (Mar 2027),22.1000,22.2300,22.1000,22.2000,22.2237,0.0987,70,0,1171
2026-08-10,H (Mar 2027),22.1500,22.3100,22.1400,22.2700,22.2717,0.0480,257,0,1153
2026-08-11,H (Mar 2027),22.3000,22.3200,22.1500,22.1900,22.175,-0.0967,497,0,1256
2026-08-12,H (Mar 2027),22.2500,22.2500,22.1000,22.1000,22.125,-0.050,62,0,1250
2026-08-13,H (Mar 2027),22.1100,22.2000,22.0600,22.1300,22.1302,0.0052,164,0,1315
2026-08-14,H (Mar 2027),22.1500,22.1800,22.1000,22.1500,22.175,0.0448,71,0,1328
2026-08-17,H (Mar 2027),22.2000,22.4500,22.1700,22.3700,22.3789,0.2039,846,0,1653
2026-08-18,H (Mar 2027),22.4000,22.4500,22.2600,22.2700,22.275,-0.1039,314,0,1665
2026-08-19,H (Mar 2027),22.3000,22.3000,22.1000,22.1500,22.20,-0.075,1103,0,2060
2026-08-20,H (Mar 2027),22.1000,22.2500,22.0500,22.1400,22.1839,-0.0161,796,0,2352
2026-08-21,H (Mar 2027),22.1000,22.1500,21.9600,21.9700,22.0241,-0.1598,737,0,2462
2026-08-24,H (Mar 2027),22.0000,22.0500,21.8700,21.8700,21.9141,-0.1100,870,0,2701
2026-08-25,H (Mar 2027),21.8500,21.9000,21.7200,21.7400,21.7425,-0.1716,528,0,2761
2026-08-26,H (Mar 2027),21.8000,21.8000,21.5500,21.5700,21.6533,-0.0892,613,0,2868
2026-08-27,H (Mar 2027),21.5000,21.6000,21.3500,21.4200,21.425,-0.2283,730,0,3011
2026-08-28,H (Mar 2027),21.4300,21.4600,21.2500,21.4500,21.425,0.000,1177,0,3472
2026-08-31,H (Mar 2027),21.4500,21.5500,21.1500,21.1500,21.175,-0.250,618,0,3748
2026-09-01,H (Mar 2027),21.1000,21.2000,20.9500,21.1700,21.20,0.025,1730,0,4189
2026-09-02,H (Mar 2027),21.2000,21.2500,20.9500,21.0300,21.025,-0.175,1709,0,4751
2026-09-03,H (Mar 2027),21.1000,21.1000,20.8000,20.8600,20.8641,-0.1609,2080,0,5484
2026-09-04,H (Mar 2027),20.7900,20.8200,20.6000,20.7000,20.7295,-0.1346,1322,0,5559
2026-09-08,H (Mar 2027),20.7000,21.0000,20.5000,20.9700,20.9506,0.2211,2502,0,6253
2026-09-09,H (Mar 2027),21.0000,21.1000,20.9000,20.9600,20.9933,0.0427,935,0,6462
2026-09-10,H (Mar 2027),20.9500,21.1100,20.9000,21.0200,20.9973,0.0040,4880,0,6885
2026-09-11,H (Mar 2027),21.0000,21.0000,20.7500,20.8200,20.80,-0.1973,1996,0,7374
2026-09-14,H (Mar 2027),21.1500,21.2000,20.6500,20.6900,20.7127,-0.0873,2386,0,7841
2026-09-15,H (Mar 2027),20.6700,20.8000,20.5700,20.6000,20.6487,-0.0640,1965,0,7915
2026-09-16,H (Mar 2027),20.6400,20.7500,20.5000,20.6400,20.5843,-0.0644,4857,0,8772
