Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-07-13,G (Feb 2027),21.9500,22.1000,21.9500,21.9800,22.0066,0.0816,128,0,786
2026-07-14,G (Feb 2027),22.0000,22.0500,21.9000,22.0000,21.975,-0.0316,212,0,851
2026-07-15,G (Feb 2027),21.9500,22.0000,21.8500,21.8800,21.875,-0.100,51,0,845
2026-07-16,G (Feb 2027),21.9000,22.0600,21.9000,22.0600,22.00,0.125,37,0,867
2026-07-17,G (Feb 2027),22.2500,22.3000,22.1000,22.2600,22.225,0.225,417,0,1065
2026-07-20,G (Feb 2027),22.0500,22.2500,21.9500,22.1500,22.1486,-0.0764,178,0,1189
2026-07-21,G (Feb 2027),22.2000,22.2000,22.0500,22.1500,22.125,-0.0236,284,0,1307
2026-07-22,G (Feb 2027),22.1100,22.3000,22.1000,22.2200,22.2877,0.1627,662,0,1512
2026-07-23,G (Feb 2027),22.2500,22.6300,22.2500,22.4800,22.4836,0.1959,451,0,1574
2026-07-24,G (Feb 2027),22.4700,22.6000,22.4000,22.5500,22.575,0.0914,724,0,1949
2026-07-27,G (Feb 2027),22.4200,22.6000,22.3500,22.3900,22.375,-0.200,587,0,2133
2026-07-28,G (Feb 2027),22.3500,22.4500,22.2500,22.3200,22.325,-0.050,796,0,2497
2026-07-29,G (Feb 2027),22.2500,22.7500,22.2000,22.6500,22.5502,0.2252,1263,0,2957
2026-07-30,G (Feb 2027),22.6500,22.6700,22.2700,22.3000,22.3257,-0.2245,1382,0,3618
2026-07-31,G (Feb 2027),22.2700,22.4500,22.1600,22.2200,22.2415,-0.0842,840,0,3765
2026-08-03,G (Feb 2027),22.0000,22.2500,21.9000,22.1800,22.199,-0.0425,742,0,3891
2026-08-04,G (Feb 2027),22.1500,22.2000,22.0400,22.1000,22.125,-0.074,931,0,4240
2026-08-05,G (Feb 2027),22.0700,22.1000,21.7500,21.8600,21.9004,-0.2246,2188,0,4996
2026-08-06,G (Feb 2027),21.9000,22.0000,21.8000,21.9400,21.975,0.0746,839,0,5138
2026-08-07,G (Feb 2027),21.9500,22.1000,21.9000,22.0400,22.0734,0.0984,953,0,5412
2026-08-10,G (Feb 2027),22.0000,22.2000,21.9700,22.1200,22.1113,0.0379,2682,0,6580
2026-08-11,G (Feb 2027),22.1500,22.1500,21.9500,22.0500,22.0579,-0.0534,1613,0,6836
2026-08-12,G (Feb 2027),22.0500,22.1000,21.8500,21.9200,21.9453,-0.1126,846,0,7547
2026-08-13,G (Feb 2027),21.9300,22.0500,21.8500,21.9700,21.9981,0.0528,2054,0,7570
2026-08-14,G (Feb 2027),21.9500,22.0500,21.9000,22.0000,22.0456,0.0475,1411,0,8146
2026-08-17,G (Feb 2027),22.0500,22.2500,22.0000,22.1800,22.2093,0.1637,2663,0,9146
2026-08-18,G (Feb 2027),22.1500,22.2800,22.0700,22.1500,22.0763,-0.1330,3457,0,9658
2026-08-19,G (Feb 2027),22.1500,22.1500,21.9000,21.9500,21.9532,-0.1231,2828,0,9745
2026-08-20,G (Feb 2027),21.9000,22.0000,21.8500,21.9200,21.9373,-0.0159,1626,0,9623
2026-08-21,G (Feb 2027),21.9100,21.9500,21.7000,21.7300,21.7235,-0.2138,1489,0,9362
2026-08-24,G (Feb 2027),21.7000,21.7500,21.6000,21.6000,21.625,-0.0985,1419,0,9496
2026-08-25,G (Feb 2027),21.6000,21.6000,21.4500,21.4500,21.4985,-0.1265,884,0,9477
2026-08-26,G (Feb 2027),21.4500,21.5000,21.2500,21.3000,21.375,-0.1235,1276,0,9841
2026-08-27,G (Feb 2027),21.2500,21.3000,21.1000,21.1300,21.125,-0.250,1721,0,9856
2026-08-28,G (Feb 2027),21.1200,21.2000,21.0000,21.2000,21.1518,0.0268,1998,0,10329
2026-08-31,G (Feb 2027),21.2000,21.2500,20.8900,20.9000,20.925,-0.2268,835,0,10495
2026-09-01,G (Feb 2027),20.8200,21.0000,20.7500,20.9000,20.9474,0.0224,3447,0,11078
2026-09-02,G (Feb 2027),20.9500,20.9700,20.7000,20.7700,20.75,-0.1974,2074,0,11256
2026-09-03,G (Feb 2027),20.8000,20.8000,20.5600,20.6200,20.6496,-0.1004,1910,0,11380
2026-09-04,G (Feb 2027),20.6000,20.6000,20.3000,20.4600,20.4603,-0.1893,2045,0,11635
2026-09-08,G (Feb 2027),20.4500,20.7500,20.3000,20.7200,20.6665,0.2062,2983,0,12063
2026-09-09,G (Feb 2027),20.7700,20.8700,20.6500,20.7400,20.7102,0.0437,1754,0,12346
2026-09-10,G (Feb 2027),20.7000,20.9000,20.6500,20.8500,20.8148,0.1046,7554,0,12719
2026-09-11,G (Feb 2027),20.8500,20.8500,20.5000,20.5700,20.5487,-0.2661,4314,0,12680
2026-09-14,G (Feb 2027),20.9100,21.0500,20.4500,20.4700,20.5009,-0.0478,4580,0,12423
2026-09-15,G (Feb 2027),20.4600,20.6100,20.3500,20.4200,20.428,-0.0729,4294,0,12560
2026-09-16,G (Feb 2027),20.4500,20.6200,20.3100,20.4800,20.4999,0.0719,7372,0,12670
